Kenteken,Brandstof omschrijving,Datum eerste afgifte Nederland,cumhelp,Cumulative
H921TF,Diesel,2020-07-09,1,63810
H903XZ,Diesel,2020-07-09,1,63811
VGB58N,Diesel,2020-07-09,1,63812
VGJ06G,Diesel,2020-07-09,1,63813
J646DT,Diesel,2020-07-09,1,63814
J616BP,Diesel,2020-07-09,1,63815
J160DN,Diesel,2020-07-09,1,63816
VGK43D,Diesel,2020-07-09,1,63817
H489VV,Diesel,2020-07-09,1,63818
J091DN,Diesel,2020-07-09,1,63819
J408DR,Diesel,2020-07-09,1,63820
VFT71L,Diesel,2020-07-09,1,63821
51BPN1,Diesel,2020-07-09,1,63822
J170FF,Diesel,2020-07-09,1,63823
J749DT,Diesel,2020-07-09,1,63824
J831DT,Diesel,2020-07-09,1,63825
VGJ94B,Diesel,2020-07-09,1,63826
H530JB,Diesel,2020-07-09,1,63827
VGD25P,Diesel,2020-07-09,1,63828
VGJ44X,Diesel,2020-07-09,1,63829
VGJ25H,Diesel,2020-07-09,1,63830
J396DP,Diesel,2020-07-09,1,63831
J352FF,Diesel,2020-07-09,1,63832
J273FD,Diesel,2020-07-09,1,63833
VGH78P,Diesel,2020-07-09,1,63834
VDR61P,Diesel,2020-07-09,1,63835
12BPR3,Diesel,2020-07-09,1,63836
J979DL,Diesel,2020-07-09,1,63837
VDG59F,Diesel,2020-07-09,1,63838
J459FF,Diesel,2020-07-09,1,63839
70BPN3,Diesel,2020-07-09,1,63840
J146FF,Diesel,2020-07-09,1,63841
J365BL,Diesel,2020-07-09,1,63842
VGJ51N,Diesel,2020-07-09,1,63843
VGH62G,Diesel,2020-07-09,1,63844
J520FD,Diesel,2020-07-09,1,63845
J206FF,Diesel,2020-07-09,1,63846
VGJ48J,Diesel,2020-07-09,1,63847
J547DS,Diesel,2020-07-09,1,63848
J130DL,Diesel,2020-07-09,1,63849
16BPN2,Diesel,2020-07-09,1,63850
VGJ83F,Diesel,2020-07-09,1,63851
H856NK,Diesel,2020-07-09,1,63852
VGG16V,Diesel,2020-07-09,1,63853
FBD16G,Diesel,2020-07-09,1,63854
VGJ66H,Diesel,2020-07-09,1,63855
VGJ07F,Diesel,2020-07-09,1,63856
VGH58H,Diesel,2020-07-09,1,63857
H619ZF,Diesel,2020-07-09,1,63858
VGJ84L,Diesel,2020-07-09,1,63859
VGG43P,Diesel,2020-07-09,1,63860
J537DS,Diesel,2020-07-09,1,63861
J694FB,Diesel,2020-07-09,1,63862
VGK42B,Diesel,2020-07-09,1,63863
J088FF,Diesel,2020-07-09,1,63864
84BPR2,Diesel,2020-07-09,1,63865
J471FF,Diesel,2020-07-09,1,63866
H016ZV,Diesel,2020-07-09,1,63867
VGF01Z,Diesel,2020-07-09,1,63868
66BPP2,Diesel,2020-07-09,1,63869
VGJ31N,Diesel,2020-07-09,1,63870
VGJ53B,Diesel,2020-07-09,1,63871
VGK23D,Diesel,2020-07-09,1,63872
VFZ07D,Diesel,2020-07-09,1,63873
VGJ26G,Diesel,2020-07-09,1,63874
H404XD,Diesel,2020-07-09,1,63875
84BPP8,Diesel,2020-07-09,1,63876
FBG52S,Diesel,2020-07-09,1,63877
VGB26X,Diesel,2020-07-09,1,63878
J122FF,Diesel,2020-07-09,1,63879
15BPR3,Diesel,2020-07-09,1,63880
VGJ40J,Diesel,2020-07-09,1,63881
VDF74S,Diesel,2020-07-09,1,63882
J391FF,Diesel,2020-07-09,1,63883
J451BF,Diesel,2020-07-09,1,63884
VFF45K,Diesel,2020-07-09,1,63885
VGH39G,Diesel,2020-07-09,1,63886
69BPN3,Diesel,2020-07-09,1,63887
VGJ03Z,Diesel,2020-07-09,1,63888
VGH56N,Diesel,2020-07-09,1,63889
H778ZZ,Diesel,2020-07-09,1,63890
VGF53X,Diesel,2020-07-09,1,63891
VGH22R,Diesel,2020-07-09,1,63892
VGJ37H,Diesel,2020-07-09,1,63893
09BPR3,Diesel,2020-07-09,1,63894
80BPN9,Diesel,2020-07-09,1,63895
J221BF,Diesel,2020-07-09,1,63896
VDS36G,Diesel,2020-07-09,1,63897
J921BP,Diesel,2020-07-09,1,63898
J792DK,Diesel,2020-07-09,1,63899
J617DK,Diesel,2020-07-09,1,63900
VGD05S,Diesel,2020-07-09,1,63901
VGJ16P,Diesel,2020-07-09,1,63902
VGF81D,Diesel,2020-07-09,1,63903
VGJ61N,Diesel,2020-07-09,1,63904
VGH58R,Diesel,2020-07-09,1,63905
H275SP,Diesel,2020-07-09,1,63906
J488FF,Diesel,2020-07-09,1,63907
VGJ51S,Diesel,2020-07-09,1,63908
J303DP,Diesel,2020-07-09,1,63909
VGJ44H,Diesel,2020-07-09,1,63910
VGJ20K,Diesel,2020-07-09,1,63911
VGJ06P,Diesel,2020-07-09,1,63912
VGJ77G,Diesel,2020-07-09,1,63913
J834DN,Diesel,2020-07-09,1,63914
97BPR2,Diesel,2020-07-09,1,63915
VFR81B,Diesel,2020-07-09,1,63916
VGJ74J,Diesel,2020-07-09,1,63917
VGJ91K,Diesel,2020-07-09,1,63918
J304DR,Diesel,2020-07-09,1,63919
H115RZ,Diesel,2020-07-09,1,63920
VBG47T,Diesel,2020-07-09,1,63921
VGF36F,Diesel,2020-07-09,1,63922
J864DK,Diesel,2020-07-09,1,63923
H194ND,Diesel,2020-07-09,1,63924
J977FB,Diesel,2020-07-09,1,63925
J891DP,Diesel,2020-07-09,1,63926
VGJ05H,Diesel,2020-07-09,1,63927
VGG29Z,Diesel,2020-07-09,1,63928
VGD44J,Diesel,2020-07-09,1,63929
J222DS,Diesel,2020-07-09,1,63930
VGB06T,Diesel,2020-07-09,1,63931
H968ZD,Diesel,2020-07-09,1,63932
91BPR2,Diesel,2020-07-09,1,63933
VGJ68V,Diesel,2020-07-09,1,63934
92BPR2,Diesel,2020-07-09,1,63935
VGJ45H,Diesel,2020-07-09,1,63936
J872DV,Diesel,2020-07-09,1,63937
VGJ78L,Diesel,2020-07-09,1,63938
VGG04N,Diesel,2020-07-09,1,63939
H269SP,Diesel,2020-07-09,1,63940
VFK16H,Diesel,2020-07-09,1,63941
VGF47H,Diesel,2020-07-09,1,63942
VGJ61B,Diesel,2020-07-09,1,63943
H520ZP,Diesel,2020-07-09,1,63944
J367FF,Diesel,2020-07-09,1,63945
VGG35G,Diesel,2020-07-09,1,63946
VGH37F,Diesel,2020-07-09,1,63947
J835DN,Diesel,2020-07-09,1,63948
28BPN6,Diesel,2020-07-09,1,63949
VGJ83H,Diesel,2020-07-09,1,63950
49BPP6,Diesel,2020-07-09,1,63951
VGJ62G,Diesel,2020-07-09,1,63952
H914ZD,Diesel,2020-07-09,1,63953
H273SP,Diesel,2020-07-09,1,63954
VFZ50F,Diesel,2020-07-09,1,63955
J618DL,Diesel,2020-07-09,1,63956
VFZ66D,Diesel,2020-07-09,1,63957
H598ZX,Diesel,2020-07-09,1,63958
H332ZT,Diesel,2020-07-09,1,63959
85BPR2,Diesel,2020-07-09,1,63960
J450BF,Diesel,2020-07-09,1,63961
57BPP6,Diesel,2020-07-09,1,63962
J070DV,Diesel,2020-07-09,1,63963
VGH87R,Diesel,2020-07-09,1,63964
J198FF,Diesel,2020-07-09,1,63965
J100BJ,Diesel,2020-07-09,1,63966
J237FF,Diesel,2020-07-09,1,63967
VGJ98H,Diesel,2020-07-09,1,63968
J447BF,Diesel,2020-07-09,1,63969
J775DT,Diesel,2020-07-09,1,63970
VGJ42J,Diesel,2020-07-09,1,63971
VGJ48L,Diesel,2020-07-09,1,63972
VGJ47P,Diesel,2020-07-09,1,63973
VGJ41P,Diesel,2020-07-09,1,63974
VGJ41J,Diesel,2020-07-09,1,63975
J103FD,Diesel,2020-07-09,1,63976
J269BF,Diesel,2020-07-09,1,63977
VFG63P,Diesel,2020-07-09,1,63978
H145SZ,Diesel,2020-07-09,1,63979
VGJ47T,Diesel,2020-07-09,1,63980
J684DN,Diesel,2020-07-09,1,63981
VGH57X,Diesel,2020-07-09,1,63982
H699ZP,Diesel,2020-07-09,1,63983
VGJ32B,Diesel,2020-07-09,1,63984
55BPP9,Diesel,2020-07-09,1,63985
J695DL,Diesel,2020-07-09,1,63986
VGJ43J,Diesel,2020-07-09,1,63987
33BPN4,Diesel,2020-07-09,1,63988
H699ZL,Diesel,2020-07-09,1,63989
J477DL,Diesel,2020-07-09,1,63990
J325DT,Diesel,2020-07-09,1,63991
J346DS,Diesel,2020-07-09,1,63992
92BPR1,Diesel,2020-07-09,1,63993
J492DT,Diesel,2020-07-09,1,63994
J722FB,Diesel,2020-07-09,1,63995
VGK31G,Diesel,2020-07-09,1,63996
VGF86H,Diesel,2020-07-09,1,63997
VGG97T,Diesel,2020-07-09,1,63998
J810DT,Diesel,2020-07-09,1,63999
H851XZ,Diesel,2020-07-09,1,64000
H783ZS,Diesel,2020-07-09,1,64001
VGJ36J,Diesel,2020-07-09,1,64002
VGG98N,Diesel,2020-07-09,1,64003
VGJ63S,Diesel,2020-07-09,1,64004
VFX12H,Diesel,2020-07-09,1,64005
J083FF,Diesel,2020-07-09,1,64006
VFF75T,Diesel,2020-07-09,1,64007
J276BZ,Diesel,2020-07-09,1,64008
J924DX,Diesel,2020-07-09,1,64009
VGF45V,Diesel,2020-07-09,1,64010
VGF80V,Diesel,2020-07-09,1,64011
17BPR3,Diesel,2020-07-09,1,64012
VGF01H,Diesel,2020-07-09,1,64013
H196LN,Diesel,2020-07-09,1,64014
88BPR2,Diesel,2020-07-09,1,64015
J128FF,Diesel,2020-07-09,1,64016
J313BT,Diesel,2020-07-09,1,64017
10BPR2,Diesel,2020-07-09,1,64018
H087VR,Diesel,2020-07-09,1,64019
VGG34R,Diesel,2020-07-09,1,64020
VGG85V,Diesel,2020-07-09,1,64021
VGD72F,Diesel,2020-07-09,1,64022
J103FF,Diesel,2020-07-09,1,64023
J020LK,Diesel,2020-07-09,1,64024
VGD94Z,Diesel,2020-07-09,1,64025
J315DR,Diesel,2020-07-09,1,64026
H114HK,Diesel,2020-07-09,1,64027
VGJ62P,Diesel,2020-07-09,1,64028
H762ZV,Diesel,2020-07-09,1,64029
VGD22J,Diesel,2020-07-09,1,64030
VGD21J,Diesel,2020-07-09,1,64031
VGD23J,Diesel,2020-07-09,1,64032
VGJ75S,Diesel,2020-07-09,1,64033
VGJ13F,Diesel,2020-07-09,1,64034
VGJ32L,Diesel,2020-07-09,1,64035
J505DJ,Diesel,2020-07-09,1,64036
J358DZ,Diesel,2020-07-09,1,64037
VGJ33J,Diesel,2020-07-09,1,64038
VDK88S,Diesel,2020-07-09,1,64039
VGH25R,Diesel,2020-07-09,1,64040
VGJ23S,Diesel,2020-07-09,1,64041
H997ZT,Diesel,2020-07-09,1,64042
H995TD,Diesel,2020-07-09,1,64043
VFJ64V,Diesel,2020-07-09,1,64044
J803DZ,Diesel,2020-07-09,1,64045
13BPR2,Diesel,2020-07-09,1,64046
VGH36G,Diesel,2020-07-09,1,64047
VGH19V,Diesel,2020-07-09,1,64048
J202DB,Diesel,2020-07-09,1,64049
VGJ49R,Diesel,2020-07-09,1,64050
VGB04T,Diesel,2020-07-09,1,64051
VGJ54S,Diesel,2020-07-09,1,64052
VGJ80L,Diesel,2020-07-09,1,64053
VGH59G,Diesel,2020-07-09,1,64054
J561DP,Diesel,2020-07-09,1,64055
J582BB,Diesel,2020-07-09,1,64056
J897DJ,Diesel,2020-07-09,1,64057
VGJ56R,Diesel,2020-07-09,1,64058
VGL39K,Diesel,2020-07-09,1,64059
J442DR,Diesel,2020-07-09,1,64060
VGH77P,Diesel,2020-07-09,1,64061
VGJ46N,Diesel,2020-07-09,1,64062
VGH40G,Diesel,2020-07-09,1,64063
J539DV,Diesel,2020-07-09,1,64064
VGJ69V,Diesel,2020-07-09,1,64065
VGK05D,Diesel,2020-07-09,1,64066
J199DS,Diesel,2020-07-09,1,64067
J453BD,Diesel,2020-07-09,1,64068
J463FF,Diesel,2020-07-09,1,64069
VGJ45G,Diesel,2020-07-09,1,64070
VGK25F,Diesel,2020-07-09,1,64071
VGJ62V,Diesel,2020-07-09,1,64072
J010BR,Diesel,2020-07-09,1,64073
VGJ73T,Diesel,2020-07-09,1,64074
VGH60G,Diesel,2020-07-09,1,64075
VGF29F,Diesel,2020-07-09,1,64076
VGJ57P,Diesel,2020-07-09,1,64077
VGJ95H,Diesel,2020-07-09,1,64078
J650FD,Diesel,2020-07-09,1,64079
J711BR,Diesel,2020-07-09,1,64080
J872BZ,Diesel,2020-07-09,1,64081
J363DS,Diesel,2020-07-09,1,64082
J343FF,Diesel,2020-07-09,1,64083
VGK30G,Diesel,2020-07-09,1,64084
VGJ33F,Diesel,2020-07-09,1,64085
VGJ45J,Diesel,2020-07-09,1,64086
VGJ80G,Diesel,2020-07-09,1,64087
J548DK,Diesel,2020-07-09,1,64088
H666NN,Diesel,2020-07-09,1,64089
VGJ25N,Diesel,2020-07-09,1,64090
51BPP6,Diesel,2020-07-09,1,64091
H070ZL,Diesel,2020-07-09,1,64092
J720BB,Diesel,2020-07-09,1,64093
70BPP3,Diesel,2020-07-09,1,64094
VGJ22B,Diesel,2020-07-09,1,64095
J209DB,Diesel,2020-07-09,1,64096
VGJ75L,Diesel,2020-07-09,1,64097
VGJ95G,Diesel,2020-07-09,1,64098
VGB05T,Diesel,2020-07-09,1,64099
VFR84S,Diesel,2020-07-09,1,64100
J726BH,Diesel,2020-07-09,1,64101
VGH15S,Diesel,2020-07-09,1,64102
VGF84S,Diesel,2020-07-09,1,64103
J503FF,Diesel,2020-07-09,1,64104
H861ZD,Diesel,2020-07-09,1,64105
V872XT,Diesel,2020-07-09,1,64106
VGJ66F,Diesel,2020-07-09,1,64107
J711DJ,Diesel,2020-07-09,1,64108
VGJ15F,Diesel,2020-07-09,1,64109
VGJ05P,Diesel,2020-07-09,1,64110
VGF89D,Diesel,2020-07-09,1,64111
H751ST,Diesel,2020-07-09,1,64112
J262DF,Diesel,2020-07-09,1,64113
VGG72H,Diesel,2020-07-09,1,64114
H282ZV,Diesel,2020-07-09,1,64115
J016DP,Diesel,2020-07-09,1,64116
14BPR3,Diesel,2020-07-09,1,64117
VGH18V,Diesel,2020-07-09,1,64118
VFZ80V,Diesel,2020-07-09,1,64119
VGJ04H,Diesel,2020-07-09,1,64120
VGJ58K,Diesel,2020-07-09,1,64121
VGJ17F,Diesel,2020-07-09,1,64122
VGH61G,Diesel,2020-07-09,1,64123
06BPR3,Diesel,2020-07-09,1,64124
J449BF,Diesel,2020-07-09,1,64125
J731DT,Diesel,2020-07-09,1,64126
J655BB,Diesel,2020-07-09,1,64127
J673BG,Diesel,2020-07-09,1,64128
J129DL,Diesel,2020-07-09,1,64129
J971BK,Diesel,2020-07-09,1,64130
16BPR3,Diesel,2020-07-09,1,64131
J950DP,Diesel,2020-07-09,1,64132
VGG57X,Diesel,2020-07-09,1,64133
VGD74F,Diesel,2020-07-09,1,64134
VGJ45X,Diesel,2020-07-09,1,64135
VGF68H,Diesel,2020-07-09,1,64136
VFX09D,Diesel,2020-07-09,1,64137
H430ZS,Diesel,2020-07-09,1,64138
J877DZ,Diesel,2020-07-10,1,64139
VGJ36S,Diesel,2020-07-10,1,64140
VGH77F,Diesel,2020-07-10,1,64141
H030SV,Diesel,2020-07-10,1,64142
VGJ60P,Diesel,2020-07-10,1,64143
VGJ25K,Diesel,2020-07-10,1,64144
VGK23B,Diesel,2020-07-10,1,64145
J714DL,Diesel,2020-07-10,1,64146
J700FB,Diesel,2020-07-10,1,64147
VGB64Z,Diesel,2020-07-10,1,64148
J200DS,Diesel,2020-07-10,1,64149
H774ZT,Diesel,2020-07-10,1,64150
VGJ32N,Diesel,2020-07-10,1,64151
VGJ51T,Diesel,2020-07-10,1,64152
VGJ48K,Diesel,2020-07-10,1,64153
VGJ76G,Diesel,2020-07-10,1,64154
J148DT,Diesel,2020-07-10,1,64155
08BPR2,Diesel,2020-07-10,1,64156
VGJ53K,Diesel,2020-07-10,1,64157
VGJ02T,Diesel,2020-07-10,1,64158
VGJ81T,Diesel,2020-07-10,1,64159
VGJ86H,Diesel,2020-07-10,1,64160
VGJ53H,Diesel,2020-07-10,1,64161
VGJ94S,Diesel,2020-07-10,1,64162
J348DS,Diesel,2020-07-10,1,64163
VGG88N,Diesel,2020-07-10,1,64164
VGG04R,Diesel,2020-07-10,1,64165
VGJ53N,Diesel,2020-07-10,1,64166
VGJ95T,Diesel,2020-07-10,1,64167
J973FF,Diesel,2020-07-10,1,64168
VGJ94K,Diesel,2020-07-10,1,64169
VGH30T,Diesel,2020-07-10,1,64170
H650TG,Diesel,2020-07-10,1,64171
J055DV,Diesel,2020-07-10,1,64172
VGJ13Z,Diesel,2020-07-10,1,64173
VGJ59V,Diesel,2020-07-10,1,64174
J661FD,Diesel,2020-07-10,1,64175
VGH29G,Diesel,2020-07-10,1,64176
J411FH,Diesel,2020-07-10,1,64177
J044DN,Diesel,2020-07-10,1,64178
VGK30K,Diesel,2020-07-10,1,64179
VGJ97J,Diesel,2020-07-10,1,64180
VGJ10R,Diesel,2020-07-10,1,64181
VGH20G,Diesel,2020-07-10,1,64182
J631DX,Diesel,2020-07-10,1,64183
J125DH,Diesel,2020-07-10,1,64184
J342DV,Diesel,2020-07-10,1,64185
VGJ05T,Diesel,2020-07-10,1,64186
J579FH,Diesel,2020-07-10,1,64187
VFX65R,Diesel,2020-07-10,1,64188
VGJ49T,Diesel,2020-07-10,1,64189
J035BD,Diesel,2020-07-10,1,64190
VGJ60R,Diesel,2020-07-10,1,64191
VGH12T,Diesel,2020-07-10,1,64192
J873BZ,Diesel,2020-07-10,1,64193
VGF61N,Diesel,2020-07-10,1,64194
J250DR,Diesel,2020-07-10,1,64195
J225FH,Diesel,2020-07-10,1,64196
J305FB,Diesel,2020-07-10,1,64197
VBN31T,Diesel,2020-07-10,1,64198
VGH41V,Diesel,2020-07-10,1,64199
FBH72N,Diesel,2020-07-10,1,64200
VGF99S,Diesel,2020-07-10,1,64201
VGJ59H,Diesel,2020-07-10,1,64202
VGH40R,Diesel,2020-07-10,1,64203
VGG73G,Diesel,2020-07-10,1,64204
J668DV,Diesel,2020-07-10,1,64205
VGJ15N,Diesel,2020-07-10,1,64206
VGJ34K,Diesel,2020-07-10,1,64207
BE9654,Diesel,2020-07-10,1,64208
VGF98S,Diesel,2020-07-10,1,64209
VGJ94N,Diesel,2020-07-10,1,64210
VGJ43S,Diesel,2020-07-10,1,64211
J608DG,Diesel,2020-07-10,1,64212
J118DZ,Diesel,2020-07-10,1,64213
VGJ70S,Diesel,2020-07-10,1,64214
J596FH,Diesel,2020-07-10,1,64215
VGH94T,Diesel,2020-07-10,1,64216
VGF63G,Diesel,2020-07-10,1,64217
88BPR3,Diesel,2020-07-10,1,64218
JL687L,Diesel,2020-07-10,1,64219
H815XN,Diesel,2020-07-10,1,64220
18BPF7,Diesel,2020-07-10,1,64221
J291FH,Diesel,2020-07-10,1,64222
H541KD,Diesel,2020-07-10,1,64223
J397FB,Diesel,2020-07-10,1,64224
VDR88K,Diesel,2020-07-10,1,64225
VGJ27P,Diesel,2020-07-10,1,64226
J443DB,Diesel,2020-07-10,1,64227
VGJ31T,Diesel,2020-07-10,1,64228
VDH52K,Diesel,2020-07-10,1,64229
VGJ16H,Diesel,2020-07-10,1,64230
J726FB,Diesel,2020-07-10,1,64231
VFP59H,Diesel,2020-07-10,1,64232
J355FH,Diesel,2020-07-10,1,64233
J439DR,Diesel,2020-07-10,1,64234
VGJ46S,Diesel,2020-07-10,1,64235
J494BH,Diesel,2020-07-10,1,64236
VGJ48P,Diesel,2020-07-10,1,64237
J708DL,Diesel,2020-07-10,1,64238
J888DN,Diesel,2020-07-10,1,64239
J670BN,Diesel,2020-07-10,1,64240
VGJ36X,Diesel,2020-07-10,1,64241
VGJ50N,Diesel,2020-07-10,1,64242
J394FH,Diesel,2020-07-10,1,64243
75BPR3,Diesel,2020-07-10,1,64244
VGJ50T,Diesel,2020-07-10,1,64245
VGG01L,Diesel,2020-07-10,1,64246
J679BB,Diesel,2020-07-10,1,64247
VGF01X,Diesel,2020-07-10,1,64248
J943DK,Diesel,2020-07-10,1,64249
VGJ29Z,Diesel,2020-07-10,1,64250
VGH08T,Diesel,2020-07-10,1,64251
H988ZT,Diesel,2020-07-10,1,64252
VGH18R,Diesel,2020-07-10,1,64253
H143PB,Diesel,2020-07-10,1,64254
J959DP,Diesel,2020-07-10,1,64255
VGK82D,Diesel,2020-07-10,1,64256
VFB55L,Diesel,2020-07-10,1,64257
VFZ89P,Diesel,2020-07-10,1,64258
VGJ21P,Diesel,2020-07-10,1,64259
VGJ17N,Diesel,2020-07-10,1,64260
J183FD,Diesel,2020-07-10,1,64261
J776DT,Diesel,2020-07-10,1,64262
12BPL4,Diesel,2020-07-10,1,64263
FBG55S,Diesel,2020-07-10,1,64264
G362TX,Diesel,2020-07-10,1,64265
VGJ11R,Diesel,2020-07-10,1,64266
J449FH,Diesel,2020-07-10,1,64267
H268ZG,Diesel,2020-07-10,1,64268
VGJ89P,Diesel,2020-07-10,1,64269
J670DV,Diesel,2020-07-10,1,64270
VGB10T,Diesel,2020-07-10,1,64271
VGJ39K,Diesel,2020-07-10,1,64272
VGJ85L,Diesel,2020-07-10,1,64273
VGJ88L,Diesel,2020-07-10,1,64274
VGJ44S,Diesel,2020-07-10,1,64275
H191XP,Diesel,2020-07-10,1,64276
64BPK7,Diesel,2020-07-10,1,64277
ZV313R,Diesel,2020-07-10,1,64278
24BPP3,Diesel,2020-07-10,1,64279
J360FH,Diesel,2020-07-10,1,64280
J492BD,Diesel,2020-07-10,1,64281
J473DT,Diesel,2020-07-10,1,64282
H600JD,Diesel,2020-07-10,1,64283
VGJ92X,Diesel,2020-07-10,1,64284
J397DR,Diesel,2020-07-10,1,64285
H960ZZ,Diesel,2020-07-10,1,64286
XD271N,Diesel,2020-07-10,1,64287
VGG55Z,Diesel,2020-07-10,1,64288
VGJ36L,Diesel,2020-07-10,1,64289
VGH54Z,Diesel,2020-07-10,1,64290
J714DP,Diesel,2020-07-10,1,64291
46BPP8,Diesel,2020-07-10,1,64292
VGG48V,Diesel,2020-07-10,1,64293
J029DP,Diesel,2020-07-10,1,64294
VGG18H,Diesel,2020-07-10,1,64295
VGJ99G,Diesel,2020-07-10,1,64296
VGJ42S,Diesel,2020-07-10,1,64297
VGJ62N,Diesel,2020-07-10,1,64298
VDH89B,Diesel,2020-07-10,1,64299
J306DP,Diesel,2020-07-10,1,64300
VGF02F,Diesel,2020-07-10,1,64301
J997DT,Diesel,2020-07-10,1,64302
VGJ63K,Diesel,2020-07-10,1,64303
H328ZK,Diesel,2020-07-10,1,64304
VGJ11L,Diesel,2020-07-10,1,64305
VGH51Z,Diesel,2020-07-10,1,64306
H020VK,Diesel,2020-07-10,1,64307
VGJ69L,Diesel,2020-07-10,1,64308
44BPP1,Diesel,2020-07-10,1,64309
VGH81P,Diesel,2020-07-10,1,64310
VGH72S,Diesel,2020-07-10,1,64311
VGJ49H,Diesel,2020-07-10,1,64312
VGJ37F,Diesel,2020-07-10,1,64313
J283FH,Diesel,2020-07-10,1,64314
J492BH,Diesel,2020-07-10,1,64315
VGJ67D,Diesel,2020-07-10,1,64316
VGG70Z,Diesel,2020-07-10,1,64317
42BPP9,Diesel,2020-07-10,1,64318
47BPP2,Diesel,2020-07-10,1,64319
VGJ35L,Diesel,2020-07-10,1,64320
VGJ45L,Diesel,2020-07-10,1,64321
VGH74P,Diesel,2020-07-10,1,64322
H412DR,Diesel,2020-07-10,1,64323
43BPL1,Diesel,2020-07-10,1,64324
VGJ11J,Diesel,2020-07-10,1,64325
H791XS,Diesel,2020-07-10,1,64326
VGH23X,Diesel,2020-07-10,1,64327
J707DJ,Diesel,2020-07-10,1,64328
VBK31L,Diesel,2020-07-10,1,64329
VGH44F,Diesel,2020-07-10,1,64330
VGJ70J,Diesel,2020-07-10,1,64331
VGJ46K,Diesel,2020-07-10,1,64332
VGJ23J,Diesel,2020-07-10,1,64333
VFT72L,Diesel,2020-07-10,1,64334
G053SR,Diesel,2020-07-10,1,64335
VGH48R,Diesel,2020-07-10,1,64336
VGH24X,Diesel,2020-07-10,1,64337
J356BL,Diesel,2020-07-10,1,64338
VGJ45K,Diesel,2020-07-10,1,64339
31BPP9,Diesel,2020-07-10,1,64340
VGD69P,Diesel,2020-07-10,1,64341
45BPR3,Diesel,2020-07-10,1,64342
VGH40V,Diesel,2020-07-10,1,64343
J683DK,Diesel,2020-07-10,1,64344
J875DZ,Diesel,2020-07-10,1,64345
VGH87D,Diesel,2020-07-10,1,64346
VGJ30B,Diesel,2020-07-10,1,64347
J221FH,Diesel,2020-07-10,1,64348
J038DV,Diesel,2020-07-10,1,64349
VGG34B,Diesel,2020-07-10,1,64350
VGJ26S,Diesel,2020-07-10,1,64351
J946FB,Diesel,2020-07-10,1,64352
VGD35H,Diesel,2020-07-10,1,64353
85BPR3,Diesel,2020-07-10,1,64354
22BPR3,Diesel,2020-07-10,1,64355
92BPP5,Diesel,2020-07-10,1,64356
VGJ57V,Diesel,2020-07-10,1,64357
J852DP,Diesel,2020-07-10,1,64358
43BPP6,Diesel,2020-07-10,1,64359
J909DP,Diesel,2020-07-10,1,64360
J305DP,Diesel,2020-07-10,1,64361
H167TK,Diesel,2020-07-10,1,64362
J393DJ,Diesel,2020-07-10,1,64363
VGJ22J,Diesel,2020-07-10,1,64364
VGJ22N,Diesel,2020-07-10,1,64365
VGJ19V,Diesel,2020-07-10,1,64366
J471DX,Diesel,2020-07-10,1,64367
VGJ32H,Diesel,2020-07-10,1,64368
J882DP,Diesel,2020-07-10,1,64369
VGJ92F,Diesel,2020-07-10,1,64370
VGK96D,Diesel,2020-07-10,1,64371
J218FH,Diesel,2020-07-10,1,64372
42BPP8,Diesel,2020-07-10,1,64373
VGJ79J,Diesel,2020-07-10,1,64374
J076DN,Diesel,2020-07-10,1,64375
J568DS,Diesel,2020-07-10,1,64376
VGJ62K,Diesel,2020-07-10,1,64377
J168BP,Diesel,2020-07-10,1,64378
J371DV,Diesel,2020-07-10,1,64379
VGH29R,Diesel,2020-07-10,1,64380
H494PJ,Diesel,2020-07-10,1,64381
44BPR3,Diesel,2020-07-10,1,64382
VGJ58P,Diesel,2020-07-10,1,64383
VGK26B,Diesel,2020-07-10,1,64384
J178DT,Diesel,2020-07-10,1,64385
VGH73V,Diesel,2020-07-10,1,64386
J284FG,Diesel,2020-07-10,1,64387
VGG19J,Diesel,2020-07-10,1,64388
41BPR3,Diesel,2020-07-10,1,64389
VGJ29K,Diesel,2020-07-10,1,64390
J382FH,Diesel,2020-07-10,1,64391
VGJ51R,Diesel,2020-07-10,1,64392
J312DJ,Diesel,2020-07-10,1,64393
FBH74N,Diesel,2020-07-10,1,64394
J369FH,Diesel,2020-07-10,1,64395
VGJ82P,Diesel,2020-07-10,1,64396
VGJ92P,Diesel,2020-07-10,1,64397
VGG47T,Diesel,2020-07-10,1,64398
VGJ73F,Diesel,2020-07-10,1,64399
VGG70G,Diesel,2020-07-10,1,64400
VGJ48H,Diesel,2020-07-10,1,64401
VGK02B,Diesel,2020-07-10,1,64402
H698ZL,Diesel,2020-07-10,1,64403
VGD95J,Diesel,2020-07-10,1,64404
VGJ47X,Diesel,2020-07-10,1,64405
26BPP2,Diesel,2020-07-10,1,64406
J421DR,Diesel,2020-07-10,1,64407
VGJ75T,Diesel,2020-07-10,1,64408
VGJ37L,Diesel,2020-07-10,1,64409
J392DR,Diesel,2020-07-10,1,64410
J698DX,Diesel,2020-07-10,1,64411
J090DN,Diesel,2020-07-10,1,64412
J940DF,Diesel,2020-07-10,1,64413
J559FH,Diesel,2020-07-10,1,64414
J406BH,Diesel,2020-07-10,1,64415
VFZ77V,Diesel,2020-07-10,1,64416
